anime_id,eng_version,Score,Genres,Type,Episodes,Members,Premiered
1842,Major S3,8.27,"Drama, Shounen, Sports",TV,26,56078,Winter 2007
23327,Space Dandy 2nd Season,8.27,"Space, Comedy, Sci-Fi",TV,13,130277,Summer 2014
2966,Spice and Wolf,8.27,"Adventure, Fantasy, Historical, Romance",TV,13,641448,Winter 2008
39112,Crying for Rain,8.27,Music,Music,1,17113,
34036,Detective Conan: Episode One - The Great Detective Turned Small,8.27,"Adventure, Mystery, Comedy, Police, Shounen",Special,1,22297,
34798,Laid-Back Camp,8.27,"Slice of Life, Comedy",TV,12,306650,Winter 2018
9735,Gintama: Shinyaku Benizakura-hen,8.27,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1,31895,
627,Major S1,8.27,"Comedy, Sports, Drama, Shounen",TV,26,80171,Fall 2004
5690,Nodame Cantabile: Finale,8.27,"Comedy, Josei, Music, Romance",TV,11,110315,Winter 2010
25537,Fate/stay night:Heaven's Feel - I. Presage Flower,8.26,"Action, Fantasy, Magic, Supernatural",Movie,1,265041,
1142,Honey and Clover II,8.26,"Drama, Josei, Romance, Slice of Life",TV,12,90170,Summer 2006
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,8.26,"Sci-Fi, Thriller",Special,1,179364,
31812,Black Butler:Book of the Atlantic,8.26,"Action, Mystery, Comedy, Historical, Demons, Supernatural, Shounen",Movie,1,134015,
558,Major S2,8.25,"Comedy, Drama, Shounen, Sports",TV,26,58350,Winter 2006
3091,xxxHOLiC Kei,8.25,"Mystery, Comedy, Psychological, Supernatural, Drama",TV,13,116297,Spring 2008
38481,A Certain Scientific Railgun T,8.25,"Action, Sci-Fi, Super Power",TV,25,140037,Winter 2020
9863,SKET Dance,8.25,"Comedy, School, Shounen",TV,77,185346,Spring 2011
36456,My Hero Academia 3,8.25,"Action, Comedy, Super Power, School, Shounen",TV,25,1333355,Spring 2018
10271,Kaiji:Against All Rules,8.25,"Game, Psychological, Thriller, Seinen",TV,26,140118,Spring 2011
6,Trigun,8.24,"Action, Sci-Fi, Adventure, Comedy, Drama, Shounen",TV,26,558913,Spring 1998
15227,In This Corner of the World,8.24,"Historical, Drama, Seinen",Movie,1,122142,
3226,Major S4,8.24,"Comedy, Drama, Shounen, Sports",TV,26,53288,Winter 2008
4224,Toradora!,8.24,"Slice of Life, Comedy, Romance, School",TV,25,1567792,Fall 2008
5460,Detective Conan:The Jet Black Chaser,8.24,"Action, Police, Mystery, Shounen",Movie,1,45223,
22507,Initial D Final Stage,8.24,"Sports, Cars, Seinen",TV,4,85307,Spring 2014
42498,Douluo Dalu: Xiaowu Juebie,8.24,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",ONA,,4056,
512,Kiki's Delivery Service,8.24,"Adventure, Comedy, Drama, Magic, Romance, Fantasy",Movie,1,377814,
33051,Mobile Suit Gundam:Iron-Blooded Orphans 2nd Season,8.24,"Action, Drama, Mecha, Sci-Fi, Space",TV,25,97951,Fall 2016
18617,Girls und Panzer der Film,8.23,"Military, School, Sports",Movie,1,78298,
38731,Ace of Diamond Act II,8.23,"Comedy, Sports, School, Shounen",TV,52,55084,Spring 2019
10800,Chihayafuru,8.23,"Drama, Game, Josei, School, Slice of Life, Sports",TV,25,348658,Fall 2011
585,Whisper of the Heart,8.23,"Slice of Life, Drama, Romance, Shoujo",Movie,1,226626,
18195,Little Busters! ~Refrain~,8.23,"Slice of Life, Comedy, Supernatural, Drama, Romance, School",TV,13,133750,Fall 2013
34537,"Night Is Short, Walk on Girl",8.23,"Comedy, Romance",Movie,1,80769,
7674,Bakuman.,8.23,"Comedy, Drama, Romance, Shounen",TV,25,490554,Fall 2010
1889,When They Cry:Kai,8.23,"Mystery, Psychological, Supernatural, Thriller",TV,24,385728,Summer 2007
16664,The Tale of the Princess Kaguya,8.23,"Fantasy, Historical",Movie,1,147146,
35466,ReLIFE: Kanketsu-hen,8.23,"Romance, School, Slice of Life",Special,4,243120,
40784,Scissor Seven,8.23,"Action, Mystery, Comedy, Super Power, Drama, Martial Arts",ONA,10,11978,
6864,xxxHOLiC Rou,8.23,"Mystery, Supernatural",OVA,2,57509,
265,Hajime no Ippo: Mashiba vs. Kimura,8.23,"Comedy, Sports, Shounen",OVA,1,78073,
11977,Puella Magi Madoka Magica the Movie Part 1:Beginnings,8.23,"Psychological, Drama, Magic, Thriller",Movie,1,160720,
36371,Ginga Eiyuu Densetsu: Die Neue These - Seiran 3,8.22,"Action, Drama, Military, Sci-Fi, Space",Movie,4,14980,
38249,The Disastrous Life of Saiki K. Final Arc,8.22,"Comedy, School, Shounen, Slice of Life, Supernatural",Special,1,114514,
22297,Fate/stay night [Unlimited Blade Works],8.22,"Action, Fantasy, Magic, Supernatural",TV,12,742718,Fall 2014
6811,InuYasha:The Final Act,8.22,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Magic, Romance, Fantasy, Shounen",TV,26,213386,Fall 2009
372,Card Captor Sakura Movie 2:The Sealed Card,8.22,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo",Movie,1,96284,
35677,Liz and the Blue Bird,8.22,"Drama, Music, School",Movie,1,81433,
30503,Noragami Aragoto,8.22,"Action, Adventure, Comedy, Supernatural, Shounen",TV,13,1039422,Fall 2015
36990,Non Non Biyori Movie: Vacation,8.22,"Comedy, Seinen, Slice of Life",Movie,1,43851,
36296,Hinamatsuri,8.21,"Comedy, Sci-Fi, Seinen, Slice of Life, Supernatural",TV,12,347326,Spring 2018
9890,Major: Message,8.21,"Comedy, Drama, Shounen, Sports",OVA,1,25054,
34636,Welcome to the Ballroom,8.21,"Comedy, Drama, Romance, School, Shounen, Sports",TV,24,218597,Summer 2017
138,Hunter x Hunter: Greed Island,8.21,"Action, Adventure, Super Power, Fantasy, Shounen",OVA,8,116633,
32282,Food Wars! The Second Plate,8.21,"Ecchi, School, Shounen",TV,13,802974,Summer 2016
32843,Senki Zesshou Symphogear XV,8.21,"Action, Music, Sci-Fi",TV,13,28318,Summer 2019
12115,Berserk:The Golden Age Arc III - The Advent,8.21,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,158141,
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,8.21,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,43561,
853,Ouran High School Host Club,8.2,"Comedy, Harem, Romance, School, Shoujo",TV,26,827960,Spring 2006
40080,Quanzhi Gaoshou Zhi Dianfeng Rongyao,8.2,"Action, Game",Movie,1,29445,
19815,"No Game, No Life",8.2,"Game, Adventure, Comedy, Supernatural, Ecchi, Fantasy",TV,12,1751054,Spring 2014
32867,Bungo Stray Dogs 2,8.2,"Action, Mystery, Seinen, Super Power, Supernatural",TV,12,480682,Fall 2016
2236,The Girl Who Leapt Through Time,8.2,"Adventure, Drama, Romance, Sci-Fi",Movie,1,619843,
28223,Death Parade,8.2,"Game, Mystery, Psychological, Drama, Thriller",TV,12,1213828,Winter 2015
38680,Fruits Basket 1st Season,8.2,"Comedy, Drama, Romance, Shoujo, Slice of Life, Supernatural",TV,25,372802,Spring 2019
37989,Golden Kamuy:Season 2,8.2,"Action, Adventure, Historical, Seinen",TV,12,112494,Fall 2018
28675,Beyond the Boundary:I'll Be Here - Future,8.2,"Fantasy, Slice of Life, Supernatural",Movie,1,189288,
440,Revolutionary Girl Utena,8.2,"Comedy, Drama, Fantasy, Mystery, Psychological, Shoujo",TV,39,156522,Spring 1997
962,Aria the Natural,8.2,"Sci-Fi, Slice of Life, Fantasy, Shounen",TV,26,63713,Spring 2006
31715,Working!!!: Lord of the Takanashi,8.2,"Comedy, Romance, Seinen, Slice of Life",Special,1,82826,
13759,The Pet Girl of Sakurasou,8.19,"Slice of Life, Comedy, Drama, Romance, School",TV,24,920871,Fall 2012
37171,Asobi Asobase:Workshop of Fun,8.19,"Comedy, School",TV,12,280369,Summer 2018
35838,Girls' Last Tour,8.19,"Adventure, Mystery, Sci-Fi, Slice of Life",TV,12,228188,Fall 2017
37520,Dororo,8.19,"Action, Adventure, Demons, Historical, Samurai, Shounen, Supernatural",TV,24,688715,Winter 2019
40421,Given Movie,8.19,"Music, Slice of Life, Drama, Romance, Shounen Ai",Movie,1,75675,
38088,Digimon Adventure: Last Evolution Kizuna,8.19,"Action, Adventure, Comedy, Drama",Movie,1,24347,
1519,Black Lagoon:The Second Barrage,8.19,"Action, Seinen",TV,12,380831,Fall 2006
44248,Fate/Grand Carnival,8.18,"Comedy, Supernatural, Magic, Fantasy",OVA,4,16288,
1453,Maison Ikkoku,8.18,"Slice of Life, Comedy, Drama, Romance, Seinen",TV,96,50851,Spring 1986
11597,Nisemonogatari,8.18,"Mystery, Comedy, Supernatural, Ecchi",TV,11,572431,Winter 2012
6746,Durarara!!,8.18,"Action, Mystery, Supernatural",TV,24,1111256,Winter 2010
1604,Reborn!,8.18,"Action, Comedy, Shounen, Super Power",TV,203,461380,Fall 2006
12859,One Piece Film Z,8.18,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,181778,
10153,Magical Girl Lyrical Nanoha:The Movie 2nd A's,8.18,"Action, Magic, Comedy, Sci-Fi, Drama",Movie,1,20537,
38234,One Piece Movie 14: Stampede,8.18,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Movie,1,77375,
34822,Tsukigakirei,8.18,"Romance, School",TV,12,358911,Spring 2017
23623,Non Non Biyori Repeat,8.18,"Comedy, School, Seinen, Slice of Life",TV,12,142489,Summer 2015
4155,One Piece Film Strong World,8.17,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,173844,
39792,Keep Your Hands Off Eizouken!,8.17,"Adventure, Comedy, School, Seinen",TV,12,211247,Winter 2020
32005,Detective Conan Movie 20: The Darkest Nightmare,8.17,"Action, Mystery, Police, Shounen",Movie,1,28296,
121,Fullmetal Alchemist,8.17,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",TV,51,1151621,Fall 2003
35857,Lupin III: Part 5,8.17,"Action, Adventure, Comedy, Mystery, Seinen",TV,24,28897,Spring 2018
38003,Bungou Stray Dogs 3rd Season,8.17,"Action, Mystery, Seinen, Super Power, Supernatural",TV,12,299019,Spring 2019
47,AKIRA,8.17,"Action, Military, Sci-Fi, Adventure, Horror, Supernatural, Seinen",Movie,1,566538,
4107,Gurren Lagann The Movie:Childhood's End,8.17,"Action, Comedy, Mecha",Movie,1,130619,
37822,Douluo Dalu: Jingying Sai,8.17,"Action, Adventure, Historical, Supernatural, Martial Arts, Fantasy",ONA,52,9620,
1827,Moribito - Guardian of the Spirit,8.17,"Action, Adventure, Historical, Fantasy",TV,26,177603,Spring 2007
3701,Kaiba,8.17,"Adventure, Mystery, Romance, Sci-Fi",TV,12,113817,Spring 2008
4477,Nodame Cantabile: Paris-hen,8.17,"Comedy, Josei, Music, Romance, Slice of Life",TV,11,107428,Fall 2008
239,Gankutsuou:The Count of Monte Cristo,8.17,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",TV,24,193810,Fall 2004
40815,Ascendance of a Bookworm Part 2,8.16,"Slice of Life, Fantasy",TV,12,100076,Spring 2020
813,Dragon Ball Z,8.16,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,291,888982,Spring 1989
232,Cardcaptor Sakura,8.16,"Adventure, Comedy, Drama, Magic, Romance, Fantasy, School, Shoujo",TV,70,338021,Spring 1998
1735,Naruto:Shippuden,8.16,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",TV,500,1543765,Winter 2007
235,Case Closed,8.16,"Adventure, Mystery, Comedy, Police, Shounen",TV,,252940,Winter 1996
6336,Mobile Suit Gundam Unicorn,8.16,"Action, Drama, Mecha, Military, Sci-Fi, Space",OVA,7,77234,
39198,Astra Lost in Space,8.16,"Sci-Fi, Adventure, Space, Shounen",TV,12,197328,Summer 2019
25681,Kamisama Kiss Season 2,8.16,"Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo",TV,12,247905,Winter 2015
37962,IDOLiSH7: Second Beat!,8.15,Music,TV,15,15156,Spring 2020
30831,KonoSuba:God's Blessing on This Wonderful World!,8.15,"Adventure, Comedy, Fantasy, Magic, Parody, Supernatural",TV,10,1290898,Winter 2016
3371,Ginga Eiyuu Densetsu Gaiden,8.15,"Action, Military, Sci-Fi, Space, Drama",OVA,24,18385,
42497,Douluo Dalu: Qian Hua Xi Jin,8.15,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",ONA,13,3287,
6467,Detective Conan Movie 14: The Lost Ship in the Sky,8.15,"Action, Mystery, Police, Shounen",Movie,1,42529,
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,8.15,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,51712,
35608,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,8.15,"Comedy, Drama, Romance, School, Slice of Life",Movie,1,159196,
3901,Baccano! Specials,8.15,"Action, Comedy, Historical, Mystery, Supernatural",Special,3,152860,
11771,Kuroko's Basketball,8.15,"Comedy, School, Shounen, Sports",TV,25,810207,Spring 2012
38993,Karakai Jouzu no Takagi-san 2,8.15,"Slice of Life, Comedy, Romance, School, Shounen",TV,12,182529,Summer 2019
18,Initial D Fourth Stage,8.15,"Action, Cars, Sports, Drama, Seinen",TV,24,117929,Spring 2004
7791,K-ON! Season 2,8.15,"Comedy, Music, School, Slice of Life",TV,26,509434,Spring 2010
6547,Angel Beats!,8.15,"Action, Comedy, Drama, School, Supernatural",TV,13,1591773,Spring 2010
721,Princess Tutu,8.15,"Comedy, Drama, Fantasy, Magic, Mystery, Romance",TV,38,129950,Summer 2002
1430,Lupin III:The Castle of Cagliostro,8.15,"Action, Adventure, Comedy, Mystery, Seinen",Movie,1,82825,
32902,The Ancient Magus' Bride:Those Awaiting a Star,8.14,"Slice of Life, Magic, Fantasy, Shounen",OVA,3,219824,
1364,Case Closed Movie 5:Countdown to Heaven,8.14,"Adventure, Police, Comedy, Mystery, Shounen",Movie,1,48464,
35788,Food Wars! The Third Plate,8.14,"Ecchi, School, Shounen",TV,12,659490,Fall 2017
1566,Ghost in the Shell:Stand Alone Complex - Solid State Society,8.14,"Military, Sci-Fi, Mystery, Police, Mecha, Seinen",Special,1,85769,
40542,The Disastrous Life of Saiki K.:Reawakened,8.14,"Slice of Life, Comedy, Supernatural, School, Shounen",ONA,6,110004,
40435,The Founder of Diabolism Q,8.14,"Comedy, Historical, Supernatural, Magic",ONA,30,9691,
3702,Detroit Metal City:The Animated Series,8.14,"Music, Comedy, Seinen",OVA,12,176291,
12189,Hyouka,8.14,"Mystery, School, Slice of Life",TV,22,940736,Spring 2012
37514,Made in Abyss Movie 1: Tabidachi no Yoake,8.14,"Adventure, Drama, Fantasy, Mystery, Sci-Fi",Movie,1,62555,
2581,Mobile Suit Gundam 00,8.14,"Action, Military, Sci-Fi, Space, Drama, Mecha",TV,25,183997,Fall 2007
28025,Tsukimonogatari,8.14,"Mystery, Comedy, Supernatural, Ecchi",TV,4,315680,Fall 2014
34076,The Eccentric Family 2,8.13,"Comedy, Demons, Drama, Fantasy, Slice of Life",TV,12,51229,Spring 2017
8129,Princess Jellyfish,8.13,"Slice of Life, Comedy, Josei",TV,11,183836,Fall 2010
4722,Skip Beat!,8.13,"Comedy, Drama, Romance, Shoujo",TV,25,219475,Fall 2008
22145,Black Butler:Book of Circus,8.13,"Action, Mystery, Comedy, Historical, Demons, Supernatural, Shounen",TV,10,295450,Summer 2014
4938,Tsubasa RESERVoir CHRoNiCLE:Spring Thunder Chronicle,8.13,"Action, Adventure, Mystery, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",OVA,2,55155,
24277,Yowamushi Pedal: Grande Road,8.12,"Comedy, Drama, Shounen, Sports",TV,24,106380,Fall 2014
24833,Assassination Classroom,8.12,"Action, Comedy, School, Shounen",TV,22,1264954,Winter 2015
2150,Tanoshii Muumin Ikka,8.12,"Adventure, Comedy, Fantasy, Kids, Slice of Life",TV,78,18144,Spring 1990
18689,Ace of Diamond,8.12,"Comedy, School, Shounen, Sports",TV,75,181230,Fall 2013
23317,Black Butler:Book of Murder,8.12,"Action, Mystery, Comedy, Historical, Demons, Supernatural, Shounen",OVA,2,183467,
20899,JoJo's Bizarre Adventure:Stardust Crusaders,8.12,"Action, Adventure, Supernatural, Drama, Shounen",TV,24,694803,Spring 2014
186,Initial D Second Stage,8.12,"Action, Cars, Drama, Seinen, Sports",TV,13,134642,Fall 1999
2025,Darker than Black,8.12,"Action, Sci-Fi, Mystery, Super Power",TV,25,759790,Spring 2007
16662,The Wind Rises,8.12,"Drama, Historical, Romance",Movie,1,207697,
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,8.12,"Action, Drama, Military, Sci-Fi, Space",Movie,1,26186,
23283,Terror in Resonance,8.12,"Mystery, Psychological, Thriller",TV,11,822187,Summer 2014
731,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,8.12,"Adventure, Drama, Music, Sci-Fi",Music,1,56913,
21557,When Marnie Was There,8.11,"Mystery, Psychological, Drama",Movie,1,188873,
18679,KILL la KILL,8.11,"Action, Comedy, Super Power, Ecchi, School",TV,24,1283021,Fall 2013
32122,Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,8.11,"Action, Comedy, Historical, Parody, Samurai, Shounen",Special,1,24779,
31964,My Hero Academia,8.11,"Action, Comedy, School, Shounen, Super Power",TV,13,1909814,Spring 2016
9130,Saint Seiya:The Lost Canvas 2,8.11,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,59235,
135,Hikaru no Go,8.11,"Comedy, Game, Shounen, Supernatural",TV,75,111164,Fall 2001
35111,Haikyuu!! Movie 4: Concept no Tatakai,8.11,"Comedy, Drama, School, Shounen, Sports",Movie,1,39565,
16918,Silver Spoon,8.11,"Comedy, School, Shounen, Slice of Life",TV,11,231006,Summer 2013
3927,Mobile Suit Gundam 00:Second Season,8.11,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,127119,Fall 2008
12069,Fighting Spirit Special,8.11,"Comedy, Drama, Shounen, Sports",Special,1,38877,
1559,KenIchi:The Mightiest Disciple,8.11,"Action, Comedy, Martial Arts, School, Shounen",TV,50,242355,Fall 2006
27821,Fate/stay night:Unlimited Blade Works - Prologue,8.1,"Action, Fantasy, Magic, Supernatural",Special,1,239361,
29831,Tamayura: Sotsugyou Shashin Part 4 - Ashita,8.1,"Comedy, Drama, Slice of Life",Movie,1,8119,
31051,Kuroko no Basket: Saikou no Present Desu,8.1,"Action, Sports, School, Shounen",Special,1,70402,
8425,Gosick,8.1,"Mystery, Historical, Drama, Romance",TV,24,428699,Winter 2011
35062,The Ancient Magus' Bride,8.1,"Slice of Life, Magic, Fantasy, Shounen",TV,24,622300,Fall 2017
2449,Ghost in the Shell:Stand Alone Complex - The Laughing Man,8.1,"Action, Sci-Fi, Mystery, Police, Psychological, Mecha, Seinen",Special,1,34649,
1367,Detective Conan Movie 08: Magician of the Silver Sky,8.1,"Adventure, Mystery, Comedy, Police, Shounen",Movie,1,43203,
27833,Durarara!! x2 Ketsu,8.1,"Action, Mystery, Supernatural",TV,12,297451,Winter 2016
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,8.1,"Slice of Life, Comedy, School, Seinen",OVA,2,11068,
38668,Dorohedoro,8.1,"Action, Comedy, Horror, Magic, Fantasy, Seinen",TV,12,268894,Winter 2020
25313,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,8.1,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen",Special,1,29965,
36946,Dragon Ball Super:Broly,8.1,"Action, Adventure, Super Power, Martial Arts, Fantasy, Shounen",Movie,1,207325,
39592,Mobile Suit Gundam:The Origin - Advent of the Red Comet,8.09,"Action, Military, Sci-Fi, Space, Mecha, Shounen",TV,13,11056,Spring 2019
2164,Den-noh Coil,8.09,"Adventure, Comedy, Drama, Mystery, Sci-Fi",TV,26,121554,Spring 2007
40907,World Trigger 2nd Season,8.09,"Action, Sci-Fi, Supernatural, School, Shounen",TV,13,55547,Winter 2021
30370,Akatsuki no Yona OVA,8.09,"Action, Comedy, Fantasy, Shoujo",OVA,3,95881,
33323,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru",8.09,"Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo",OVA,1,40954,
302,Future Boy Conan,8.09,"Adventure, Drama, Sci-Fi",TV,26,35832,Spring 1978
1974,Glass Mask,8.09,"Drama, Shoujo",TV,51,31029,Spring 2005
36370,Ginga Eiyuu Densetsu: Die Neue These - Seiran 2,8.09,"Action, Drama, Military, Sci-Fi, Space",Movie,4,14727,
16067,A Lull in the Sea,8.09,"Drama, Fantasy, Romance",TV,26,466251,Fall 2013
237,Eureka Seven,8.09,"Adventure, Drama, Mecha, Romance, Sci-Fi",TV,50,379048,Spring 2005
33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,8.09,"Comedy, Romance, School",OVA,1,171668,
5681,Summer Wars,8.09,"Sci-Fi, Comedy",Movie,1,424384,
21419,Detective Conan Movie 18: The Sniper from Another Dimension,8.09,"Action, Mystery, Police, Shounen",Movie,1,30976,
1506,Detective Conan Movie 10: Requiem of the Detectives,8.08,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,42484,
35110,Haikyuu!! Movie 3: Sainou to Sense,8.08,"Comedy, Drama, School, Shounen, Sports",Movie,1,42298,
3665,Ginga Eiyuu Densetsu Gaiden (1999),8.08,"Action, Military, Sci-Fi, Space, Drama",OVA,28,15805,
1382,GaoGaiGar Final,8.08,"Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,8,7856,
35848,Promare,8.08,"Action, Mecha, Sci-Fi, Super Power",Movie,1,170644,
3167,Time of Eve,8.08,"Sci-Fi, Slice of Life",ONA,6,153622,
5365,La Maison en Petits Cubes,8.08,Drama,Movie,1,77443,
36949,Food Wars! The Third Plate:Totsuki Train Arc,8.08,"Ecchi, School, Shounen",TV,12,474921,Spring 2018
2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,8.08,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Mecha, Shounen",Special,1,45311,
16706,The World God Only Knows:Goddesses,8.08,"Harem, Comedy, Supernatural, Romance, Shounen",TV,12,274320,Summer 2013
39565,Boku no Hero Academia the Movie 2: Heroes:Rising,8.08,"Action, Super Power, Shounen",Movie,1,265996,
15059,Initial D Fifth Stage,8.08,"Action, Cars, Sports, Drama, Seinen",TV,14,91317,Fall 2012
4918,xxxHOLiC Shunmuki,8.08,"Mystery, Comedy, Psychological, Supernatural, Drama",OVA,2,58927,
